genes,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
FBLIM1,0.08506474428195504,4,35,8.659413643445745,10.304825158650948,-4240.844400610082,0.8340237648965292,0.1106639432703845,SE,2873,3.915743403193713e-05,0.005505498371993953,0.0038127899169921875,8513.54124945608,-4289.206133608923,48.361732998841035,3.5441649615108872e-12,9.205623276651658e-12
FBLN1,0.09987537324299384,4,38,8.659413643445745,8.634637187943687,-4973.511349780032,-1.654509247481387,0.23108339979052128,SE,2873,4.820053452217291e-05,0.005202715154190282,0.0032072067260742188,9978.875147795981,-5034.753077553041,61.24172777300919,4.9960036108132044e-15,1.4830437434695972e-14
FCER1G,0.07075640907954939,4,54,8.659413643445745,12.582404874844093,-4191.0572860000675,-9.108222909247049,0.7676776254308765,SE,2873,2.5467361341787114e-05,0.004896483109130763,0.004125833511352539,8413.967020236052,-4241.35057133599,50.29328533592252,1.3240519791679617e-12,3.5664699775568e-12
FCGR3A,1.974741379134447e-09,4,56,8.659413643445745,485165195.4097903,-4564.745789295539,-4.186995758686118,3.902919727991754e-08,SE,2873,2.6680728635154744e-05,4953963339828.897,0.001901865005493164,9161.344026826995,-4564.745876746439,8.745089962758357e-05,0.992538676460336,0.6562356236249008
FGL2,0.08234958352625643,4,58,8.659413643445745,10.676175994184772,-3919.2133511081506,0.036526694300044314,0.08091545447182141,SE,2873,3.398835586952358e-05,0.005045990646193599,0.004945278167724609,7870.279150452218,-3968.4747360760243,49.26138496787371,2.2403190413911034e-12,5.924810687976473e-12
FLNB,0.12573630510094816,4,62,8.659413643445745,6.661646996844474,-3011.797470880809,-2.238633835452258,0.11261858947670374,SE,2873,4.038586112071607e-05,0.003032269250961061,0.0031838417053222656,6055.4473899975355,-3096.856690375941,85.05921949513186,0.0,0.0
FOXA1,1.974741379134447e-09,4,71,8.659413643445745,485165195.4097903,-4688.689284631586,-4.57850075437911,4.636343113022147e-08,SE,2873,2.3153030715211123e-05,4298955509706.72,0.0019080638885498047,9409.231017499089,-4688.689372112873,8.74812867550645e-05,0.9925373802936412,0.6562356236249008
FSTL3,0.10847155715259682,4,72,8.659413643445745,7.874431221455196,-5068.114481399508,-8.85945202635071,0.9268280151409458,SE,2873,5.12949352700141e-05,0.004849557442014787,0.003576040267944336,10168.081411034933,-5122.605277893634,54.49079649412579,1.5620837956475953e-13,4.369465162650617e-13
GATA3,0.12684425058343612,4,83,8.659413643445745,6.595091063883087,-3970.890149864411,-1.9575588571145823,0.16828323247729496,SE,2873,4.328053806983828e-05,0.003206342957679524,0.00335693359375,7973.632747964739,-4065.1089112141854,94.21876134977447,0.0,0.0
GJB2,0.1209713113224811,4,92,8.659413643445745,6.961783709187169,-4237.604680270548,-0.7550370437593438,0.15840966203643364,SE,2873,4.509474295856709e-05,0.003593099793043808,0.0033140182495117188,8507.061808777013,-4314.547985964135,76.94330569358681,0.0,0.0
GLIPR1,1.9747413791344466e-09,4,101,8.659413643445745,485165195.4097903,-2658.7696768883907,-2.9480689644976374,1.8681879230770473e-08,SE,2873,7.850299883956957e-06,1457610036202.0813,0.0018770694732666016,5349.3918020126985,-2658.7697646882125,8.779982181295054e-05,0.992523806667162,0.6562356236249008
GPR183,0.08804189751971257,4,102,8.659413643445745,9.92396805575531,-4045.085118869954,-2.151429287455383,0.134213429832264,SE,2873,3.517913263031196e-05,0.004670439613689304,0.003545999526977539,8122.022685975825,-4103.168743201613,58.083624331659394,2.5091040356528538e-14,7.299211740081031e-14
GZMA,0.07622167148299054,4,106,8.659413643445745,11.611522467561105,-4229.7342163345465,-0.5455183599764549,0.09497706770091793,SE,2873,2.4917797797344147e-05,0.00421700021532705,0.004237174987792969,8491.32088090501,-4282.154463027448,52.420246692901856,4.480860127387132e-13,1.229738628442438e-12
