seed	basis	basis_label	basis_dimension	GeneID	Gene	is_direct	is_null	effect_role	effect_role_label	effect_scope	effect_scope_label	reference_state	target_state	direction	configured_strength	configured_coefficient_0	configured_coefficient_1	latent_coefficient_0	latent_coefficient_1	estimated_coefficient_0	estimated_coefficient_1	latent_strength	observed_strength	maximum_latent_spatial_vector_error	orthogonal_estimate_magnitude	full_log_likelihood	reduced_log_likelihood	likelihood_ratio	full_minus_reduced_log_likelihood	lrt_df	p_value	detection_alpha	detected	full_fit_converged	reduced_fit_converged	full_fit_iterations	reduced_fit_iterations	fixed_design_rank	fixed_design_columns	fixed_design_condition_number	n_cells	n_target_cells
0	linear	Linear	2	13	Gene_13	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663703	0.1767766952966366	0.21685634782742633	0.13264206890799668	0.24999999999999986	0.24713270048757954	6.465948818651951e-16	0.05954848769666402	30413.13904364858	30396.217449709653	33.84318787785742	16.92159393892871	2	4.4775982825212284e-08	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	400
0	linear	Linear	2	14	Gene_14	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.1767766952966367	0.17677669529663592	0.14082905299862772	0.15147578665440678	0.24999999999999917	0.2066907342923071	1.0238192681078833e-15	0.007528377565488416	32551.891841491135	32535.457823705037	32.86803557219537	16.434017786097684	2	7.291162204902841e-08	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	400
0	linear	Linear	2	15	Gene_15	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932738	0.353553390593274	0.35974172595330045	0.30718446537623956	0.5000000000000002	0.47158803244003455	8.308397180007849e-16	0.037163595354628154	20676.134143227206	20629.362306237086	93.54367398023896	46.77183699011948	2	4.866864854553932e-21	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	400
0	linear	Linear	2	16	Gene_16	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327373	0.35355339059327395	0.3379880304331226	0.26127978820939807	0.5	0.42374633830899644	1.6323078948204327e-15	0.05424091824929586	29411.408604394455	29360.20133540446	102.41453797998838	51.20726898999419	2	5.767208389901618e-23	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	400
0	linear	Linear	2	17	Gene_17	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932741	0.353553390593274	0.21639386918608966	0.3283764725849386	0.5000000000000004	0.38521080285560716	1.5809823521481494e-15	0.07918365823824978	28547.158450479303	28518.167779640735	57.98134167713579	28.990670838567894	2	2.567506951603273e-13	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	400
0	linear	Linear	2	18	Gene_18	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899113	0.5303300858899114	0.5532647414991714	0.43765503326837646	0.7500000000000009	0.7006860923499794	1.2256571911992676e-15	0.0817484086609933	34458.94461248473	34381.43554520795	155.0181345535675	77.50906727678375	2	2.178912469260922e-34	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	400
0	linear	Linear	2	19	Gene_19	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899109	0.530330085889911	0.5469572646009578	0.5133925562603714	0.7500000000000004	0.7497805487609868	7.87261730099235e-16	0.023733832876177346	45480.967968540484	45248.14432211847	465.6472928440344	232.8236464220172	2	7.690863480582107e-102	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	400
0	linear	Linear	2	20	Gene_20	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899109	0.5303300858899119	0.40799203871627465	0.5103404899129956	0.7500000000000011	0.6493591583779462	1.3322676295501878e-15	0.07237128388514182	43025.23949923159	42964.876450435215	120.72609759274928	60.36304879637464	2	6.090612884241152e-27	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	400
0	linear	Linear	2	21	Gene_21	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865477	0.7071067811865479	0.7337704178600791	0.7202438045717383	1.0000000000000004	1.0281433166232232	1.1542931704029818e-15	0.009564759982673856	20408.12750944819	20222.545641649005	371.1637355983694	185.5818677991847	2	2.528243349530215e-81	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	400
0	linear	Linear	2	22	Gene_22	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865482	0.7071067811865487	0.6504167186163251	0.7340242771376486	1.0000000000000013	0.978947616250291	1.2212453270876722e-15	0.05911947158887897	28653.081033172333	28496.892417628664	312.37723108733917	156.18861554366958	2	1.4728079958363806e-68	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	400
0	linear	Linear	2	23	Gene_23	True	False	overall	Base/reference f0	overall	Base/reference f0	0		Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865476	0.707106781186548	0.7418813430450706	0.6688953628298858	1.0000000000000004	0.997569775464201	1.0592604040792292e-15	0.051608881541704336	26832.16657993937	26518.821958884768	626.6892421092052	313.3446210546026	2	8.244420640661579e-137	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	400
0	linear	Linear	2	24	Gene_24	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865479	-0.7071067811865481	-0.8202418955885469	-0.7661497878793817	-1.0000000000000004	-1.121748316998115	8.962840464569345e-16	0.03824889616982382	20238.939891719958	20113.41659379637	251.04659584717592	125.52329792358796	2	3.0614301959894806e-55	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	25	Gene_25	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865482	-0.7071067811865483	-0.7957458896558602	-0.6963814109146202	-1.0000000000000009	-1.0550933326269645	9.37248483447925e-16	0.07026129672699734	31208.776621819994	31064.080312718055	289.39261820387765	144.69630910193882	2	1.4427510706321525e-63	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	26	Gene_26	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865481	-0.7071067811865487	-0.7286620611988148	-0.7740086231260412	-1.000000000000001	-1.0625486307763357	1.2212453270876722e-15	0.03206486144223752	22998.837902168787	22917.10612831577	163.46354770603648	81.73177385301824	2	3.194049331629781e-36	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	27	Gene_27	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899105	-0.5303300858899113	-0.5021811437299173	-0.6599420730024329	-0.7500000000000002	-0.8217452071257687	6.661338147750939e-16	0.1115538228948871	47958.55920020227	47852.76141864166	211.59556312121276	105.79778156060638	2	1.1287747101551012e-46	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	28	Gene_28	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899115	-0.5303300858899116	-0.4519666092078012	-0.45627095290265773	-0.7500000000000012	-0.6422209390966436	1.0360302430684884e-15	0.0030436306151906257	23611.499543422964	23582.654867543937	57.68935175805382	28.84467587902691	2	2.9710942814725325e-13	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	29	Gene_29	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899109	-0.5303300858899114	-0.5498731656999104	-0.6338818135431632	-0.7500000000000007	-0.837041173086118	1.0507385168971614e-15	0.05940308456827668	35373.78735360027	35301.424489868965	144.72572746261721	72.36286373130861	2	3.7428945071971817e-32	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	30	Gene_30	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.3535533905932737	-0.353553390593274	-0.3083922454126745	-0.3535476169406564	-0.5000000000000001	-0.4680621654077301	9.299030299386215e-16	0.03192966941443394	26548.27816069075	26522.696205108317	51.16391116486193	25.581955582430965	2	7.760645653445637e-12	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	31	Gene_31	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.3535533905932748	-0.35355339059327473	-0.39944206554769895	-0.30466888460981123	-0.5000000000000013	-0.4978816275640786	1.0547118733938987e-15	0.06701475891580005	29822.159970770434	29799.638479169065	45.04298320273665	22.521491601368325	2	1.6559242771719276e-10	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	32	Gene_32	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.35355339059327356	-0.3535533905932738	-0.3971075141965197	-0.21952874756871568	-0.49999999999999983	-0.4360276822197209	5.325345704258239e-16	0.1255671500772636	34874.33306601652	34847.64701158034	53.3721088723687	26.68605443618435	2	2.5727276532166275e-12	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	33	Gene_33	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663778	-0.17677669529663786	-0.272945045447424	0.0428302303361685	-0.25000000000000133	-0.16271574621665735	9.992007221626409e-16	0.22328683883763042	13168.873218986244	13164.794940165928	8.156557640631945	4.0782788203159726	2	0.016936591497310766	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	34	Gene_34	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663723	-0.17677669529663725	-0.17704425407941693	-0.16524702133584668	-0.25000000000000044	-0.24203648198712507	3.885780586188048e-16	0.008341903272214504	20409.267482499665	20404.759929709377	9.015105580576346	4.507552790288173	2	0.011025408675229833	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	35	Gene_35	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.1767766952966377	-0.17677669529663761	-0.07985925532753847	-0.3452126883923002	-0.25000000000000105	-0.3005712538964444	8.326672684688674e-16	0.18763321193122365	14828.808972473755	14821.18999929624	15.237946355027816	7.618973177513908	2	0.0004910457891889689	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	36	Gene_36	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663628	0.17677669529663637	0.18862560051378202	0.22826081097923442	0.2499999999999992	0.29478320855123735	1.2038148364109407e-15	0.02802632609387741	28623.268476552545	28613.216612347165	20.103728410758777	10.051864205379388	2	4.310531694891107e-05	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	37	Gene_37	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663623	0.17677669529663625	0.09328482451918853	0.08850599662094188	0.24999999999999906	0.12854552238565697	8.241993520224009e-16	0.003379141612973658	40786.18245049387	40784.47699402635	3.41091293503996	1.70545646751998	2	0.18168943191945128	0.05	False	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	38	Gene_38	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.1767766952966362	0.1767766952966363	0.12760767483305122	0.13806064057805575	0.24999999999999908	0.1878558673736003	6.661338147750939e-16	0.007391362961803401	37749.042074255325	37745.247989169955	7.588170170740341	3.7940850853701704	2	0.022503485168928007	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	39	Gene_39	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932738	0.3535533905932735	0.379470291912734	0.5157613317788946	0.4999999999999998	0.6330243518449941	2.496594204158989e-15	0.09637231850432824	22874.254930661547	22836.936828153834	74.63620501542755	37.318102507713775	2	6.208032842294625e-17	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	40	Gene_40	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327306	0.353553390593273	0.5616743750006316	0.3786120730015199	0.4999999999999989	0.6648829236401332	2.4154275737871736e-15	0.12944459512319154	31362.869778761054	31328.072006527436	69.59554446723632	34.79777223361816	2	7.718262348317623e-16	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	41	Gene_41	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932726	0.35355339059327273	0.2397054168049445	0.4008919867478658	0.49999999999999845	0.4529707680626875	3.120684655136096e-15	0.11397611664283938	22131.87570770979	22122.525156883617	18.70110165234655	9.350550826173276	2	8.691752945603982e-05	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	42	Gene_42	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899105	0.5303300858899108	0.6011713981385297	0.5492337014001545	0.75	0.8134592469953887	8.342069111811753e-16	0.03672549756291556	26081.290761233686	26024.024474117214	114.53257423294417	57.266287116472085	2	1.3476201815780002e-25	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	43	Gene_43	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899105	0.5303300858899106	0.5531887687594815	0.4849220794117167	0.7499999999999998	0.7340552203651727	3.6228852660005366e-16	0.04827183896695995	23521.236286914904	23483.58825224947	75.29606933087052	37.64803466543526	2	4.463404945540551e-17	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	44	Gene_44	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.53033008588991	0.5303300858899099	0.5794173791700952	0.514932912804002	0.749999999999999	0.7738225124483622	6.661338147750939e-16	0.045597403448660326	39094.97479983297	39004.53784665566	180.8739063546236	90.4369531773118	2	5.293345906598377e-40	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	45	Gene_45	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865472	0.7071067811865475	0.6359036860256355	0.8102193974409951	0.9999999999999997	1.022563438749654	2.598615998372743e-15	0.12325982160915806	21510.120173546766	21461.201420943973	97.83750520558533	48.918752602792665	2	5.68663931205125e-22	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	46	Gene_46	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865466	0.707106781186547	0.7615799538973017	0.7036723982113523	0.9999999999999989	1.036089874325568	8.881784197001252e-16	0.04094682530747244	19711.938912262904	19609.0593109441	205.7592026376078	102.8796013188039	2	2.0890885407022353e-45	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	414
0	linear	Linear	2	47	Gene_47	True	False	state_1	Type 1 deviation	cell_type_specific	Cell-type-specific fk	0	1.0	Diagonal	1.0	0.7071067811865475	0.7071067811865475	0.7071067811865476	0.7071067811865475	0.7686540089900525	0.8013678702484466	0.9999999999999999	1.1101731174207896	1.8226608335653825e-15	0.023132193134606308	34457.35164914558	34360.77841150143	193.14647528830392	96.57323764415196	2	1.1449217128340516e-42	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	414
0	linear	Linear	2	48	Gene_48	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.707106781186548	-0.7071067811865485	-0.6942923462370018	-0.7727840698637786	-1.0000000000000009	-1.0373796823437187	9.992007221626409e-16	0.05550203004351423	37005.03110144976	36864.19950292525	281.6631970490125	140.83159852450626	2	6.8804031053623215e-62	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	49	Gene_49	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865465	-0.7071067811865474	-0.7841324199389654	-0.763691270594564	-0.9999999999999991	-1.0944766276574467	1.222620254129718e-15	0.01445407531667321	33689.33406670533	33569.69747411903	239.27318517259846	119.63659258629923	2	1.1027777779477336e-52	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	427
0	linear	Linear	2	50	Gene_50	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-1.0	-0.7071067811865475	-0.7071067811865475	-0.7071067811865468	-0.7071067811865477	-0.7841628936901189	-0.6824141569575765	-0.9999999999999996	-1.037026577645552	6.661338147750939e-16	0.07194722172074554	42917.88024223432	42794.46016016437	246.84016413989593	123.42008206994797	2	2.508068541967823e-54	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	427
0	linear	Linear	2	51	Gene_51	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899107	-0.5303300858899109	-0.662645039687942	-0.5068502688926902	-0.7500000000000002	-0.826958063263219	1.0037010051987649e-15	0.11016353890272639	21340.501657061985	21278.843284681698	123.31674476057378	61.65837238028689	2	1.6676661442107632e-27	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	427
0	linear	Linear	2	52	Gene_52	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.530330085889913	-0.5303300858899123	-0.5139072707585702	-0.5707067273226242	-0.7500000000000028	-0.7669379130130656	2.4424906541753444e-15	0.040163280904153296	57891.79531054613	57762.089612999174	259.4113950939063	129.70569754695316	2	4.672306064248796e-57	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	53	Gene_53	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.75	-0.5303300858899106	-0.5303300858899106	-0.5303300858899086	-0.5303300858899089	-0.5981819581378091	-0.5201980409572469	-0.7499999999999973	-0.7908140813035188	1.9984014443252818e-15	0.05514295666186563	35171.478256872615	35131.11140087889	80.7337119874428	40.3668559937214	2	2.9437246879472007e-18	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	427
0	linear	Linear	2	54	Gene_54	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.35355339059327295	-0.353553390593273	-0.5497600416966699	-0.4383987766689384	-0.4999999999999989	-0.6987338013556075	9.558853848020514e-16	0.07874430566262129	28707.537169183106	28661.989950071773	91.09443822266621	45.547219111333106	2	1.6561286639183794e-20	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	55	Gene_55	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.3535533905932726	-0.35355339059327295	-0.35634808542731894	-0.35312725103691706	-0.49999999999999856	-0.5016748214984686	1.1125984990264934e-15	0.0022774738385320115	36740.3992507112	36713.22155837956	54.35538466327125	27.177692331635626	2	1.573541457189665e-12	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	56	Gene_56	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.5	-0.35355339059327373	-0.35355339059327373	-0.35355339059327595	-0.35355339059327545	-0.39414309585708984	-0.42757477381491693	-0.5000000000000027	-0.5810422778672396	2.220446049250313e-15	0.023639766190424363	26255.0675662858	26221.59686577501	66.94140102158417	33.470700510792085	2	2.909775365212112e-15	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	57	Gene_57	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663995	-0.1767766952966394	-0.07477559617562439	-0.2903549678436474	-0.25000000000000394	-0.2581862978364959	3.0808688933348094e-15	0.15243763559039414	44017.76068795686	44004.34970051204	26.821974889651756	13.410987444825878	2	1.4985876728523175e-06	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	58	Gene_58	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663786	-0.1767766952966375	-0.24398038644711836	-0.09386921179242087	-0.2500000000000011	-0.23889574193632884	9.992007221626409e-16	0.10614462953021479	54126.14516505561	54114.7573765667	22.775576977830497	11.387788488915248	2	1.1333036779024347e-05	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	59	Gene_59	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	-0.25	-0.17677669529663687	-0.17677669529663687	-0.17677669529663692	-0.17677669529663698	-0.19031279317668046	-0.3003949027853778	-0.2500000000000001	-0.34698273939519797	8.615389841151881e-16	0.07783980619163068	34080.239783492456	34067.81906399836	24.841438988194568	12.420719494097284	2	4.034131608714082e-06	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	60	Gene_60	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.1767766952966354	0.17677669529663584	0.1604261091194114	0.23179624982650157	0.24999999999999817	0.2773430897436392	1.5450833635856756e-15	0.05046631046822151	44619.573783959895	44608.96660214384	21.21436363211251	10.607181816056254	2	2.4737708562230533e-05	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	61	Gene_61	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663614	0.1767766952966364	0.04121164822598855	0.24481261784846528	0.2499999999999991	0.20224969812515167	7.216449660063518e-16	0.14396762627620957	22104.30206635196	22099.151750585617	10.300631532685657	5.150315766342828	2	0.005797573759115172	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	62	Gene_62	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.25	0.17677669529663687	0.17677669529663687	0.17677669529663728	0.17677669529663745	0.22081304563595489	0.26608047936141266	0.25000000000000067	0.34428571324146034	5.828670879282072e-16	0.032008909354183816	24383.855835180868	24376.72445533591	14.262759689918312	7.131379844959156	2	0.0007996152808049578	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	63	Gene_63	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.35355339059327756	0.3535533905932766	0.47313449944885005	0.4916004143798587	0.5000000000000047	0.6821705996156995	3.83026943495679e-15	0.01305737366853012	21252.41459504232	21237.377719903165	30.07375027830858	15.03687513915429	2	2.9482757613788293e-07	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	64	Gene_64	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932722	0.3535533905932729	0.4061879357926574	0.3844868493734309	0.4999999999999982	0.5590915023041576	1.5543122344752192e-15	0.015344985366150327	19928.81376727737	19903.23784230837	51.15184993800358	25.57592496900179	2	7.807588512190305e-12	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	65	Gene_65	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.5	0.35355339059327373	0.35355339059327373	0.3535533905932746	0.3535533905932745	0.37163009561675037	0.28392006447727713	0.5000000000000011	0.46354396361041367	8.881784197001252e-16	0.06202035779680477	14567.396070370265	14558.312865713284	18.166409313962504	9.083204656981252	2	0.00011355711213531451	0.05	True	True	True	4	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	66	Gene_66	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899112	0.5303300858899112	0.5482762695158687	0.4758876292034104	0.7500000000000007	0.7241932378308547	6.749465976177558e-16	0.051186498445813175	47117.29938498601	47057.85118081672	118.89640833857993	59.448204169289966	2	1.520452896278155e-26	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	67	Gene_67	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899089	0.5303300858899094	0.5066048401491366	0.572166220049582	0.7499999999999978	0.7628063320143151	1.6653345369377348e-15	0.046358896311552295	34567.11447746033	34491.79740873597	150.63413744872378	75.31706872436189	2	1.9507996090360457e-33	0.05	True	True	True	5	4	12	12	17.113974058741924	1604	427
0	linear	Linear	2	68	Gene_68	True	False	state_2	Type 2 deviation	cell_type_specific	Cell-type-specific fk	0	2.0	Diagonal	0.75	0.5303300858899106	0.5303300858899106	0.5303300858899115	0.5303300858899115	0.6100247165236017	0.7006701113607697	0.7500000000000011	0.9268012008631737	8.881784197001252e-16	0.0640959733726936	28582.752270381832	28503.475851064228	158.5528386352089	79.27641931760445	2	3.721247409412915e-35	0.05	True	True	True	5	5	12	12	17.113974058741924	1604	427
